,1980-1989,1990-1999,2000-2009,2010-2019,2020-2029,2030-2039,2040-2049,2050-2059,2060-2069,2070-2079,2080-2089,2090-2099,uuid
11915,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,2e995ebe-16c0-4e70-aa16-1386f46b3ea6
11916,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,ed6d3283-b304-4b1e-b0f5-1632f58a9d4c
11917,0.0151406545355686,0.0076705612503623,0.0078006753161801,0.016377351322416,0.0281629656620903,0.0146215181489135,0.0136446585244111,0.0069985045777972,0.007203638937359,0.021563710425711,0.0173987035731554,0.0066673145579839,6d6b237e-03cc-43ad-b129-bcada82585fa
11918,0.0201618768679473,0.0336525657137398,0.0205791773774277,0.0668795343929909,0.0426453577680602,0.0229308816971299,0.0609097498118619,0.0516963387483407,0.0352132207663535,0.0496620638465626,0.0476805510366326,0.0648728569245041,70aff3df-72ea-48c5-91cf-aa613744f0d5
11919,0.0086353503258033,0.0134631228734948,0.0080116038065835,0.013841904831628,0.0120244859082576,0.0076548424825746,0.0042267871060446,0.0029747072477434,0.0026023877256496,0.0034635418241211,0.0044512768892224,0.0029873901178128,8bc5ec5e-d8ab-4073-8831-a3212efb0291
11920,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,6acda50a-93a4-4ad6-aa89-d71e81c60ccb
11921,0.0086353503258033,0.0134631228734948,0.0080116038065835,0.013841904831628,0.0120244859082576,0.0076548424825746,0.0042267871060446,0.0029747072477434,0.0026023877256496,0.0034635418241211,0.0044512768892224,0.0029873901178128,91531ed2-1a0a-4d69-a715-bea558c302d6
11922,0.0035725447048374,0.0023475483314072,0.0025967694566305,0.0089062780105011,0.005472039744492,0.0031091229082841,0.0054139192248234,0.0026723619909597,0.0027988921523723,0.0049068043139102,0.0047429035253521,0.0025958522433113,27789279-be1c-4315-81ac-d8717d21a5c1
11923,0.0532308637047709,0.0320128046938951,0.0629239122091181,0.043142084127548,0.0307416613732094,0.0302568695875722,0.0328307941143873,0.0354639073020643,0.0288969917997621,0.0170215941678824,0.0190114228016875,0.0101463661069272,c7fae25d-b2bb-4cb9-8d5d-90f0d96eb8a3
11924,0.288858255981223,0.282476282213706,0.217381154481955,0.176279004440949,0.0798847849718895,0.0599865289205462,0.0355943575073243,0.0194950616257515,0.0240608867678947,0.0161997247507218,0.0186171445526353,0.0165021963392523,b883d797-e172-443b-9bdf-7b0f6073ed61
11925,0.0056358781809357,0.0029847735181242,0.0034190702809334,0.0052934417491328,0.0214338454103618,0.0132270077521344,0.023499539393213,0.0020527208340039,0.0070750120869722,0.0189737805622143,0.0173271039173232,0.0060887457457814,2a3751e1-2e07-415b-8793-3caba75debee
11926,0.0086353503258033,0.0134631228734948,0.0080116038065835,0.013841904831628,0.0120244859082576,0.0076548424825746,0.0042267871060446,0.0029747072477434,0.0026023877256496,0.0034635418241211,0.0044512768892224,0.0029873901178128,a68452e9-5790-4cf6-bbea-49667ce2e6cb
11927,0.0158189858355248,0.0101026220888065,0.0093727664906917,0.0242354930526361,0.0240636998998185,0.0186759863967742,0.0152055087220493,0.0048505717340409,0.0116097256020339,0.0228020720590047,0.0154107849140269,0.0072707115619304,0aabba4c-f236-41da-942e-0347f47df3d7
11928,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,993d1eb8-259a-42f6-9743-791fa31f3ea3
11929,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,696b71f6-6910-45c2-9029-bb3fc173aff1
11930,0.004543127667756,0.0022948862276423,0.0034745765056794,0.0110880930281447,0.0052554139804475,0.0088282928794119,0.0058733782165891,0.0072470343413035,0.0050997998266727,0.0086001099230307,0.0074232633861101,0.0054254585176791,206ce09f-75e7-4a67-94c0-c96233bb61b1
